L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.BFGS.GA,tiempo.BFGS.LN,tiempo.LC,b.GA,b.LN
8,-1.5,500,-1.51680213,-1.529772904,-1.109192402,-1.518184043,0.003,1.383,0,8.27,0
8,-1.5,500,-1.451553137,-1.484353154,-1.071765476,-1.497385294,0.002,2.864,0,11.08,0
8,-1.5,500,-1.506248081,-1.449651599,-1.566030853,-1.545826239,0.004,1.739,0,3.52,0
8,-1.5,500,-1.521047037,-1.512659632,-1.392969325,-1.452224204,0.002,1.761,0,2.06,0
8,-1.5,500,-1.554154557,-1.508834805,-1.411500221,-1.484720786,0.003,2.147,0,2.82,0
8,-1.5,500,-1.513749776,-1.478985255,-1.385074583,-1.506498555,0.003,1.667,0,2.2,0
8,-1.5,500,-1.488511329,-1.494855206,-1.463890909,-1.556200572,0.003,2.073,0,2.03,0
8,-1.5,500,-1.485508376,-1.559978614,-1.44731893,-1.452615037,0.003,2.019,0.01,3.05,0.01
8,-1.5,500,-1.503120172,-1.547582344,-1.544053027,-1.512296871,0.002,1.981,0,7.27,0
8,-1.5,500,-1.485745187,-1.650418485,-1.475006176,-1.445107898,0.003,2.705,0,3.05,0
8,-1.5,500,-1.523134392,-1.508279734,-1.484886141,-1.479325524,0.003,1.674,0,1.66,0
8,-1.5,500,-1.5221381,-1.467168491,-1.529125237,-1.511825375,0.003,2.037,0,2.17,0
8,-1.5,500,-1.51151675,-1.529124986,-1.530891839,-1.507622497,0.003,1.796,0,7.68,0
8,-1.5,500,-1.483912824,-1.940301212,-1.108655268,-1.460687317,0.006,4.028,0,6.03,0
8,-1.5,500,-1.462537423,-1.449572231,-1.493726401,-1.590542045,0.003,1.651,0,2.16,0
8,-1.5,500,-1.536009789,-2.148576561,-1.50952575,-1.540532375,0.003,2.752,0,1.36,0
8,-1.5,500,-1.576475082,-1.552333849,-1.451656932,-1.523180752,0.003,1.355,0,1.94,0
8,-1.5,500,-1.511178672,-1.501256649,-1.478021996,-1.457851503,0.002,1.725,0,2.63,0
8,-1.5,500,-1.524835384,-1.52381645,-1.468587925,-1.502936707,0.003,1.786,0,1.8,0
8,-1.5,500,-1.515158827,-1.48943197,-1.098587058,-1.417717129,0.003,1.769,0,6.43,0
8,-1.5,500,-1.555740045,-1.502793903,-1.477312229,-1.481771107,0.002,1.316,0,1.57,0
8,-1.5,500,-1.571074624,-1.539066988,-1.483345295,-1.538014725,0.003,1.816,0,1.68,0
8,-1.5,500,-1.467708682,-1.475477451,-1.489763241,-1.47816077,0.003,2.074,0,2.03,0
8,-1.5,500,-1.575387195,-1.541396229,-1.512887085,-1.505226447,0.003,2.244,0,5.62,0
8,-1.5,500,-1.492831605,-1.475992814,-1.540839361,-1.531410365,0.003,2.125,0,1.36,0
8,-1.5,500,-1.491088333,-1.636807717,-1.458197168,-1.527305515,0.002,2.063,0,1.87,0
8,-1.5,500,-1.521315642,-1.483834771,-1.42288021,-1.436891158,0.002,1.945,0,1.32,0
8,-1.5,500,-1.467531154,-1.504792266,-1.485452268,-1.493438599,0.003,1.789,0,1.08,0
8,-1.5,500,-1.513542841,-1.474019934,-1.464322345,-1.514757295,0.003,1.648,0,1.92,0
8,-1.5,500,-1.450509213,-1.418902026,-1.32636607,-1.468020952,0.003,2.138,0,1.92,0
8,-1.5,500,-1.592764294,-1.567815872,-1.508191176,-1.510126814,0.004,2.63,0,1.17,0
8,-1.5,500,-1.536381151,-1.559880099,-1.466358007,-1.485896328,0.002,1.81,0,1.13,0
8,-1.5,500,-1.493826795,-1.561983973,-1.499108901,-1.48096886,0.003,2.484,0,5.31,0
8,-1.5,500,-1.469113975,-1.561154253,-1.451824297,-1.542738374,0.002,1.464,0,1.26,0
8,-1.5,500,-1.504031516,-1.517361528,-1.474120278,-1.515587169,0.003,1.523,0,1.69,0
8,-1.5,500,-1.509766457,-1.473631087,-1.522903028,-1.568920805,0.002,2.094,0,2.97,0
8,-1.5,500,-1.507146626,-1.485672362,-1.412607376,-1.607361113,0.003,2.054,0,3.11,0
8,-1.5,500,-1.52286161,-1.526121424,-1.465751648,-1.477134405,0.003,2.111,0,2.5,0
8,-1.5,500,-1.569198726,-1.784871753,-1.510407958,-1.530554847,0.003,2.87,0,1.55,0
8,-1.5,500,-1.47516113,-1.843495028,-1.471346071,-1.489510711,0.003,2.824,0,1.47,0
8,-1.5,500,-1.466494947,-1.50256446,-1.501628803,-1.542701475,0.003,1.567,0,3.86,0
8,-1.5,500,-1.451469121,-1.583317702,-1.438165606,-1.472425827,0.003,1.788,0,1.64,0
8,-1.5,500,-1.500447518,-1.532719815,-1.467653049,-1.481752387,0.003,2.24,0,1.53,0
8,-1.5,500,-1.439706161,-1.411900986,-1.445204032,-1.498174978,0.002,10.229,0,1.75,0
8,-1.5,500,-1.537043859,-1.498427117,-1.500772617,-1.514363147,0.003,2.134,0,1.2,0
8,-1.5,500,-1.528172533,-1.527273373,-1.452582932,-1.49378794,0.002,1.705,0,7.61,0
8,-1.5,500,-1.472520733,-1.676534003,-1.477156581,-1.527100895,0.002,2.388,0,1.65,0
8,-1.5,500,-1.552357489,-1.526129133,-1.476709479,-1.508640648,0.002,1.646,0,2.51,0
8,-1.5,500,-1.5246742,-1.717490392,-1.42988797,-1.480612126,0.003,2.419,0,1.87,0
8,-1.5,500,-1.459580209,-1.427005458,-1.515348122,-1.521373803,0.003,1.265,0,3.97,0
8,-1.5,500,-1.507241411,-1.872698098,-1.469093129,-1.503792515,0.002,2.698,0,5,0
8,-1.5,500,-1.494665044,-1.479486578,-1.553440016,-1.583484508,0.002,1.36,0,2.83,0
8,-1.5,500,-1.521312181,-1.539901373,-1.495439293,-1.56993719,0.003,1.544,0,2.27,0
8,-1.5,500,-1.520443888,-1.526876383,-1.518870424,-1.512679594,0.002,1.409,0,3.67,0
8,-1.5,500,-1.469651579,-2.047169612,-1.462663043,-1.443100685,0.002,2.795,0,2.82,0
8,-1.5,500,-1.520115716,-1.490820969,-1.473466499,-1.521565271,0.003,1.17,0,4.66,0
8,-1.5,500,-1.494057763,-1.491890209,-1.464007716,-1.463174916,0.003,1.913,0,1.86,0
8,-1.5,500,-1.547161787,-1.508035428,-1.477505843,-1.557470215,0.003,1.183,0,1.63,0
8,-1.5,500,-1.509338836,-1.515413475,-1.452718601,-1.453312513,0.003,1.98,0,4.94,0
8,-1.5,500,-1.50813942,-1.81883542,-1.444157581,-1.514047403,0.003,2.72,0,2.3,0
8,-1.5,500,-1.510044389,-1.517941533,-1.136087684,-1.493861137,0.002,1.359,0,5.72,0
8,-1.5,500,-1.496265135,-1.472960558,-1.087944055,-1.490881071,0.002,1.628,0,7.08,0
8,-1.5,500,-1.499609357,-1.959141498,-1.494711925,-1.515369447,0.003,2.999,0,1.64,0
8,-1.5,500,-1.504952288,-1.508722042,-1.456531185,-1.445225899,0.003,2.304,0,1.63,0
8,-1.5,500,-1.473847678,-1.611399199,-1.494565407,-1.488777092,0.003,2.206,0,2.36,0
8,-1.5,500,-1.487837257,-1.510247501,-1.456006356,-1.48964531,0.003,1.373,0,1.74,0
8,-1.5,500,-1.473971973,-1.429344576,-1.421326743,-1.444605535,0.002,1.524,0,1.4,0
8,-1.5,500,-1.512443654,-1.509032669,-1.538955861,-1.503831618,0.002,1.564,0,11.72,0
8,-1.5,500,-1.509217825,-1.715584118,-1.478934938,-1.522327676,0.002,2.894,0,2.89,0
8,-1.5,500,-1.480956827,-1.457123097,-1.5210954,-1.538070278,0.002,1.938,0,1.1,0
8,-1.5,500,-1.480872227,-1.510163909,-1.550308131,-1.584965328,0.003,1.073,0,1.78,0
8,-1.5,500,-1.525155917,-2.087387462,-1.451763681,-1.458098679,0.003,2.882,0,1.13,0
8,-1.5,500,-1.449311439,-1.467362489,-1.475906376,-1.43807004,0.003,2.119,0,2.67,0
8,-1.5,500,-1.534387787,-1.676647391,-1.45411333,-1.447806563,0.002,2.241,0,3.23,0
8,-1.5,500,-1.493934261,-1.471164969,-1.507020653,-1.520141781,0.003,1.743,0,2.92,0
8,-1.5,500,-1.530635626,-1.489294383,-1.435118609,-1.440628825,0.002,1.652,0,2.02,0
8,-1.5,500,-1.49818961,-1.482449359,-1.51218478,-1.519060124,0.002,1.583,0,1.45,0
8,-1.5,500,-1.489792632,-1.651637423,-1.098261548,-1.461819599,0.002,2.22,0,6.81,0
8,-1.5,500,-1.586275375,-1.580514369,-1.48784118,-1.515200984,0.002,1.613,0,1.36,0
8,-1.5,500,-1.516753101,-1.484361398,-1.465111026,-1.476546952,0.002,1.602,0,1.16,0
8,-1.5,500,-1.468168656,-1.465595055,-1.436713717,-1.486256021,0.003,14.471,0,1.93,0
8,-1.5,500,-1.524275211,-1.512558082,-1.493344567,-1.493157361,0.002,1.631,0,1.95,0
8,-1.5,500,-1.499736857,-1.52548889,-1.412099151,-1.573169484,0.003,1.751,0,2.18,0
8,-1.5,500,-1.44642498,-1.486691862,-1.432840814,-1.487823524,0.002,15.779,0,1.7,0
8,-1.5,500,-1.53065398,-1.484025159,-1.477095538,-1.47642117,0.002,1.763,0,1.44,0
8,-1.5,500,-1.507119083,-1.459607376,-1.0615403,-1.525366197,0.003,1.799,0,11.64,0
8,-1.5,500,-1.485022783,-1.483168474,-1.498272778,-1.539790627,0.002,1.907,0,2.44,0
8,-1.5,500,-1.470490574,-1.487073096,-1.50930282,-1.47635848,0.002,2.199,0,3.03,0
8,-1.5,500,-1.432067925,-1.429869323,-1.513223613,-1.536573024,0.003,2.206,0,2.02,0
8,-1.5,500,-1.511352937,-1.479068227,-1.402632188,-1.539433796,0.002,1.55,0,4.41,0
8,-1.5,500,-1.448243285,-1.458001892,-1.459259936,-1.511015898,0.004,1.981,0,2.66,0
8,-1.5,500,-1.468203229,-1.526645739,-1.398007332,-1.438965171,0.003,2.132,0,1.42,0
8,-1.5,500,-1.485132351,-1.483640359,-1.471530549,-1.565064451,0.002,1.554,0,1.64,0
8,-1.5,500,-1.492245172,-1.723467098,-1.481216382,-1.481089305,0.003,2.619,0,4.93,0
8,-1.5,500,-1.492235776,-1.517754838,-1.104607849,-1.478401066,0.002,2.083,0,14.5,0
8,-1.5,500,-1.510985554,-1.764027858,-1.44713384,-1.481034626,0.002,2.543,0,3.55,0
8,-1.5,500,-1.47388223,-1.551501053,-1.451655333,-1.444893585,0.003,1.4,0,1.88,0
8,-1.5,500,-1.55766883,-1.577039096,-1.400960462,-1.522023312,0.002,1.752,0,1.85,0
8,-1.5,500,-1.568352657,-1.555834833,-1.443092801,-1.467943412,0.003,1.613,0,1.84,0
8,-1.5,500,-1.535234817,-1.48936363,-1.501259036,-1.51277384,0.003,7.759,0,1.33,0
8,-1.5,500,-1.486681091,-1.614989057,-1.382191997,-1.496409718,0.003,2.138,0,1.94,0
8,-1.5,500,-1.512062903,-1.502488199,-1.435407354,-1.477517691,0.003,2.126,0,1.64,0
8,-1.5,500,-1.463790045,-1.618840069,-1.481771738,-1.439347874,0.003,1.909,0,3.47,0
8,-1.5,500,-1.496832022,-1.549171283,-1.477475485,-1.459827378,0.002,1.797,0,2.02,0
8,-1.5,500,-1.508230167,-1.651107579,-1.545717647,-1.510148653,0.002,2.318,0,2.36,0
8,-1.5,500,-1.476531975,-1.820882947,-1.485644999,-1.480407979,0.003,2.825,0,6.11,0
8,-1.5,500,-1.491774622,-1.683958651,-1.548751448,-1.607690467,0.003,2.643,0,2.2,0
8,-1.5,500,-1.521304675,-1.555880433,-1.491587564,-1.456850364,0.002,1.334,0,2.74,0
8,-1.5,500,-1.483831737,-1.450086118,-1.431286365,-1.501032077,0.003,1.511,0,2.48,0
8,-1.5,500,-1.52003664,-1.491776729,-1.445693433,-1.438110425,0.002,5.293,0,8.27,0
8,-1.5,500,-1.487980071,-1.46961386,-1.472708785,-1.46104783,0.003,5.589,0,3.31,0
8,-1.5,500,-1.485154311,-1.580031173,-1.460006343,-1.458022059,0.003,1.748,0,2.46,0
8,-1.5,500,-1.54564624,-2.091309109,-1.384006495,-1.536349659,0.003,2.953,0,1.87,0
8,-1.5,500,-1.478820604,-1.74344543,-1.483712835,-1.472016361,0.003,2.138,0.02,2.39,0.02
8,-1.5,500,-1.495385878,-1.592015836,-1.503375053,-1.526647424,0.002,1.641,0,2.75,0
8,-1.5,500,-1.524244604,-1.543439723,-1.504226787,-1.5058412,0.003,2.579,0,1.16,0
8,-1.5,500,-1.468785492,-1.662842305,-1.499304232,-1.552823503,0.003,2.516,0,3.93,0
8,-1.5,500,-1.483324705,-1.903941986,-1.466543151,-1.5074777,0.002,3.096,0,1.42,0
8,-1.5,500,-1.549383621,-1.573995285,-1.47284814,-1.530668338,0.004,1.766,0,2.61,0
8,-1.5,500,-1.484279168,-1.534199723,-1.49136609,-1.49292521,0.002,1.097,0,2.7,0
8,-1.5,500,-1.530921105,-1.469155136,-1.430390093,-1.485590175,0.003,1.755,0,1.89,0
8,-1.5,500,-1.501373418,-1.489732099,-1.426721766,-1.436709502,0.002,1.711,0,1.64,0
8,-1.5,500,-1.52134602,-1.571804037,-1.446623737,-1.464917559,0.003,1.847,0,2.58,0
8,-1.5,500,-1.562196112,-1.504456457,-1.472494873,-1.449206964,0.002,2.07,0,2.22,0
8,-1.5,500,-1.506422582,-1.524126408,-1.081771386,-1.515870625,0.003,1.022,0,10.87,0
8,-1.5,500,-1.547062643,-1.569464766,-1.540095955,-1.528472538,0.003,2.201,0,2.83,0
8,-1.5,500,-1.509511596,-1.51046923,-1.486697103,-1.497313662,0.002,1.627,0,2.38,0
8,-1.5,500,-1.545024871,-1.610256109,-1.456710619,-1.464368791,0.002,1.892,0,2.74,0
8,-1.5,500,-1.499273402,-1.587465707,-1.474149683,-1.515567758,0.002,1.637,0.01,2.02,0.01
8,-1.5,500,-1.553725681,-1.633927886,-1.474467912,-1.490775015,0.003,2.11,0,1.42,0
8,-1.5,500,-1.539596114,-1.653045167,-1.362881913,-1.55647452,0.002,2.435,0,2.53,0
8,-1.5,500,-1.516053247,-1.482228462,-1.40153821,-1.434233277,0.003,1.611,0,1.54,0
8,-1.5,500,-1.511600689,-1.476624534,-1.473824991,-1.474912101,0.004,12.17,0,2.22,0
8,-1.5,500,-1.515142643,-1.874674295,-1.086768134,-1.462344376,0.003,2.781,0,5.62,0
8,-1.5,500,-1.490247109,-1.488942209,-1.467257717,-1.487130624,0.004,2.755,0,1.12,0
8,-1.5,500,-1.569144266,-1.548992643,-1.494168529,-1.467538727,0.003,2.237,0,6.78,0
8,-1.5,500,-1.437659945,-1.58596819,-1.468285718,-1.447815096,0.003,2.192,0,5.89,0
8,-1.5,500,-1.473868428,-1.451624969,-1.448792594,-1.445647476,0.002,1.538,0,1.34,0
8,-1.5,500,-1.532897095,-1.496618856,-1.541065329,-1.550850339,0.003,1.618,0,3.29,0
8,-1.5,500,-1.483024562,-1.772758405,-1.151844487,-1.448231401,0.002,2.63,0,3.32,0
8,-1.5,500,-1.490035531,-1.675098441,-1.017631892,-1.543796991,0.002,2.231,0,32.28,0
8,-1.5,500,-1.554822063,-1.545784108,-1.441269793,-1.545691849,0.003,1.718,0,1.92,0
8,-1.5,500,-1.53918751,-1.535821324,-1.46366812,-1.516395511,0.003,2.07,0,1.97,0
8,-1.5,500,-1.493736245,-1.745947288,-1.53421493,-1.600488982,0.002,2.445,0,1.66,0
8,-1.5,500,-1.546472819,-1.571387229,-1.525498384,-1.491538086,0.003,1.696,0,3.5,0
8,-1.5,500,-1.506855891,-1.544995745,-1.514615358,-1.501686156,0.003,1.982,0,2.61,0
8,-1.5,500,-1.519986302,-1.57391085,-1.490812279,-1.534124063,0.002,1.23,0,2.58,0
8,-1.5,500,-1.497001368,-1.51662117,-1.479545566,-1.427470421,0.002,1.757,0,1.98,0
8,-1.5,500,-1.576863443,-1.629441533,-1.46310523,-1.508838224,0.002,1.425,0,2,0
8,-1.5,500,-1.478427703,-1.481036583,-1.484496992,-1.538127751,0.003,1.507,0,2.03,0
8,-1.5,500,-1.51397308,-1.717677989,-1.381188307,-1.506037395,0.002,1.766,0,1.93,0
8,-1.5,500,-1.440182366,-1.510156103,-1.478090179,-1.512200377,0.002,1.75,0,1.86,0
8,-1.5,500,-1.502148949,-1.464574687,-1.467378728,-1.454456201,0.002,1.809,0,2.05,0
8,-1.5,500,-1.501935349,-1.694993858,-1.475275278,-1.500190905,0.003,2.048,0,2.42,0
8,-1.5,500,-1.519030764,-1.498958935,-1.442485387,-1.406459782,0.002,1.556,0,2.64,0
8,-1.5,500,-1.481649678,-1.447047675,-1.534667238,-1.575884851,0.003,1.802,0,2.67,0
8,-1.5,500,-1.527289337,-1.574380958,-1.016064448,-1.487365184,0.002,1.911,0,33.8,0
8,-1.5,500,-1.477987965,-1.453636821,-1.492454673,-1.447514132,0.003,1.778,0,3.1,0
8,-1.5,500,-1.497294859,-1.520182258,-1.51794318,-1.638470428,0.002,1.569,0,3.69,0
8,-1.5,500,-1.57376554,-2.081169643,-1.480398018,-1.470309142,0.003,2.317,0,5.08,0
8,-1.5,500,-1.521389745,-1.532347877,-1.463080499,-1.564110051,0.002,2.286,0,1.68,0
8,-1.5,500,-1.467571579,-1.5667577,-1.158269418,-1.522259462,0.002,2.012,0,4.93,0
8,-1.5,500,-1.52471045,-1.671530118,-1.48462995,-1.450384522,0.003,2.145,0,3.15,0
8,-1.5,500,-1.478559568,-1.51325094,-1.465574866,-1.498122747,0.002,1.994,0,2.4,0
8,-1.5,500,-1.567516066,-1.510366713,-1.204249824,-1.536577857,0.003,1.608,0,6.22,0
8,-1.5,500,-1.514399932,-1.582147029,-1.478890026,-1.489107098,0.002,1.243,0,1.23,0
8,-1.5,500,-1.507230448,-1.566048876,-1.206735901,-1.514973541,0.003,1.65,0,3.56,0
8,-1.5,500,-1.458723768,-1.645805343,-1.502269388,-1.50580214,0.002,2.164,0,2.38,0
8,-1.5,500,-1.475529892,-1.551346875,-1.471218434,-1.493337011,0.003,7.063,0,1.37,0
8,-1.5,500,-1.498923263,-1.51795825,-1.458853593,-1.480179867,0.003,1.953,0,3.39,0
8,-1.5,500,-1.460855622,-1.644861353,-1.358991885,-1.521127367,0.003,2.516,0,2.03,0
8,-3,500,-3.002877745,-2.707713489,-2.759963026,-3.136272729,0.015,2.024,0.02,2.31,0.02
8,-3,500,-3.120972897,-2.706849517,-3.087382323,-2.829001469,0.003,1.804,0,3.22,0
8,-3,500,-3.267591113,-2.884124904,-3.102585056,-2.925354756,0.004,1.987,0,2.81,0
8,-3,500,-2.99657493,-2.746697295,-3.053470443,-3.031600615,0.003,1.892,0,5.56,0
8,-3,500,-3.475207276,-3.195034673,-3.58982187,-3.026968169,0.003,2.266,0,10.62,0
8,-3,500,-3.05554527,-2.642756103,-2.864547041,-3.321292137,0.004,3.707,0,3.12,0
8,-3,500,-2.829561863,-2.51326601,-2.645937105,-3.079067788,0.003,3.689,0,2.39,0
8,-3,500,-2.89521248,-2.539148999,-2.80738296,-2.844590071,0.003,2.21,0,1.8,0
8,-3,500,-2.793911012,-2.397168118,-2.795493905,-2.749940471,0.004,2.753,0,3.16,0
8,-3,500,-3.043524611,-2.759134378,-3.031056221,-2.91494061,0.003,1.307,0,4.29,0
8,-3,500,-3.018503628,-2.715773097,-3.080498698,-3.061536661,0.003,2.874,0,5.07,0
8,-3,500,-2.853619397,-2.437597846,-2.726104295,-2.721961876,0.002,2.141,0,1.81,0
8,-3,500,-2.842772536,-2.560709503,-2.742604321,-2.698008778,0.003,1.267,0,2.75,0
8,-3,500,-2.896238793,-2.591328491,-2.777091,-3.0369475,0.002,2.588,0,3.25,0
8,-3,500,-2.777963838,-2.421323999,-2.738203974,-2.728406468,0.003,2.208,0,3.17,0
8,-3,500,-3.038157063,-2.756096163,-2.873593823,-3.063052025,0.002,2.119,0,1.67,0
8,-3,500,-2.971901553,-2.728856291,-3.017275659,-2.902409238,0.002,1.337,0,9.54,0
8,-3,500,-2.891661689,-2.620649268,-2.746729731,-2.836249648,0.003,1.573,0,2.28,0
8,-3,500,-2.909010428,-2.62377472,-2.982572055,-2.582974685,0.002,2.197,0,9.12,0
8,-3,500,-2.900323736,-2.351788464,-2.774571417,-2.967019235,0.003,3.442,0,2.56,0
8,-3,500,-3.192828602,-2.884965299,-3.046257148,-3.433869006,0.004,3.034,0,3.4,0
8,-3,500,-3.31708211,-2.924884803,-3.387866929,-3.847298619,0.003,5.259,0,7.61,0
8,-3,500,-3.010329704,-2.728120476,-2.825446737,-3.025162503,0.003,2.169,0,2.06,0
8,-3,500,-2.839056017,-2.593264435,-2.892261977,-2.721456665,0.003,1.436,0,7.55,0
8,-3,500,-2.968721639,-2.627406544,-2.849125279,-2.849197424,0.003,1.843,0,2.58,0
8,-3,500,-3.34935164,-2.963405606,-3.441607147,-3.054022192,0.003,1.623,0,8.84,0
8,-3,500,-3.104907201,-2.842394603,-2.976481644,-3.544367134,0.004,3.564,0,4.2,0
8,-3,500,-2.886063816,-2.506434159,-2.723715156,-3.000968708,0.003,2.85,0,2.7,0
8,-3,500,-3.005347895,-2.671955725,-2.842667968,-3.592540747,0.003,4.829,0,5.12,0
8,-3,500,-2.768172844,-2.557723169,-2.767979096,-2.761381568,0.004,1.776,0,4.05,0
8,-3,500,-2.907394307,-2.641406176,-2.759430611,-2.5529423,0.002,2.355,0,2.89,0
8,-3,500,-3.029673251,-2.62904044,-3.049006731,-2.97117652,0.003,2.386,0,4.78,0
8,-3,500,-3.262164757,-2.783534165,-3.076579188,-3.263648539,0.003,2.301,0,2.82,0
8,-3,500,-2.970008446,-2.526473281,-3.014337188,-3.233965006,0.002,4.013,0,6.1,0
8,-3,500,-2.935198141,-2.525761805,-2.954340405,-2.707978435,0.003,1.59,0,6.51,0
8,-3,500,-3.007670822,-2.609594444,-3.01226842,-3.066114142,0.003,2.346,0,3.97,0
8,-3,500,-2.925435604,-2.607548941,-2.771730584,-2.967664861,0.002,2.851,0,2.16,0
8,-3,500,-3.026285042,-2.777056974,-2.956375002,-2.932460117,0.003,1.157,0,2.69,0
8,-3,500,-2.937418314,-2.588310805,-2.81320919,-3.014206321,0.003,2.729,0,3.36,0
8,-3,500,-2.831786652,-2.483739982,-2.826132813,-3.508683109,0.003,4.449,0,5.66,0
8,-3,500,-2.932399424,-2.520729353,-2.851440781,-3.271425899,0.003,4.833,0,4.59,0
8,-3,500,-2.926536793,-2.576556056,-2.934645558,-2.747671571,0.002,1.619,0,6.3,0
8,-3,500,-3.119605048,-2.769095598,-3.029245972,-2.847333627,0.003,1.933,0,3.34,0
8,-3,500,-2.976195127,-2.681309758,-2.866572897,-2.67756238,0.002,2.008,0,3.65,0
8,-3,500,-3.355472339,-2.997296318,-3.202973987,-4.532556528,0.003,3.083,0,6.62,0
8,-3,500,-2.960061785,-2.737572696,-2.959111208,-3.405200312,0.003,4.244,0,5.53,0
8,-3,500,-3.526001321,-3.180816944,-3.322157132,-3.395362553,0.002,1.412,0,2.28,0
8,-3,500,-3.032379283,-2.54990551,-3.041917925,-2.776393337,0.003,1.527,0,5.33,0
8,-3,500,-3.111591775,-2.688974039,-2.814719192,-3.158572896,0.003,2.424,0,2.2,0
8,-3,500,-3.384943359,-2.898764416,-3.185457677,-4.157485066,0.003,4.97,0,4.56,0
8,-3,500,-3.01098427,-2.684696983,-2.904918269,-2.718707213,0.003,2.173,0,3.31,0
8,-3,500,-2.818190769,-2.509636075,-2.845773666,-2.917415623,0.003,2.61,0,6.23,0
8,-3,500,-3.005405729,-2.475173431,-2.671576555,-2.970261029,0.003,2.705,0.02,2.55,0.02
8,-3,500,-3.112035088,-2.687560589,-2.947023175,-2.940288359,0.004,1.803,0,2.48,0
8,-3,500,-2.774387752,-2.578144545,-2.663453819,-2.774615862,0.004,1.752,0,2.19,0
8,-3,500,-3.017701617,-2.639357079,-3.030119796,-3.09199884,0.003,2.671,0,4.57,0
8,-3,500,-2.939336191,-2.555960178,-2.778693298,-2.946113037,0.003,2.218,0,2.34,0
8,-3,500,-3.05929076,-2.739963541,-2.901198163,-2.716025424,0.002,1.934,0,3.1,0
8,-3,500,-3.279557643,-2.918942468,-3.134320292,-3.40649373,0.002,2.303,0,3.27,0
8,-3,500,-3.140306889,-2.864291537,-3.191914313,-3.926388658,0.002,3.448,0,13.75,0
8,-3,500,-3.228839231,-2.896912267,-3.094652571,-3.073090121,0.003,1.09,0,2.72,0
8,-3,500,-3.11684773,-2.818333871,-3.054372122,-3.038984279,0.003,1.65,0,3.19,0
8,-3,500,-2.960560985,-2.81139764,-3.118394708,-2.644407515,0.003,2.332,0,11.79,0
8,-3,500,-3.439390592,-3.153265926,-3.241015749,-3.689623639,0.003,2.395,0,3.02,0
8,-3,500,-3.176909614,-2.858063042,-3.06427723,-4.050951219,0.003,5.772,0,6.88,0
8,-3,500,-2.979737631,-2.564747994,-2.841575238,-3.831720332,0.003,2.808,0,4.66,0
8,-3,500,-2.752386939,-2.410899788,-2.770421722,-2.667662495,0.003,2.057,0,4.3,0
8,-3,500,-2.963803067,-2.632917171,-2.885869521,-2.875627214,0.003,2.149,0,2.29,0
8,-3,500,-2.774203199,-2.46573485,-2.783468687,-2.891698014,0.002,2.472,0,5.64,0
8,-3,500,-3.084055193,-2.710549704,-2.929104735,-2.995059112,0.002,2.045,0,1.76,0
8,-3,500,-3.081809296,-2.712808714,-2.858568847,-2.810627938,0.002,1.735,0,2.36,0
8,-3,500,-2.957758313,-2.643972191,-2.986224158,-2.752722263,0.002,1.68,0,7.39,0
8,-3,500,-2.887738432,-2.539136959,-2.739162464,-2.881493365,0.003,2.954,0,2.34,0
8,-3,500,-3.289927337,-2.859519988,-3.253704335,-3.392422668,0.003,2.718,0,3.72,0
8,-3,500,-3.073443512,-2.700256703,-2.903442619,-3.293518561,0.003,3.208,0,3.03,0
8,-3,500,-2.998987385,-2.723349954,-2.913735728,-2.871616411,0.003,0.638,0,2.99,0
8,-3,500,-2.763138227,-2.467599113,-2.696178725,-2.85585905,0.002,2.742,0,3.86,0
8,-3,500,-3.474178037,-3.101968826,-3.242577065,-4.049746452,0.003,5.01,0,3.68,0
8,-3,500,-3.099337952,-2.746012189,-2.846783631,-3.279858412,0.003,2.686,0,2.8,0
8,-3,500,-3.076522254,-2.794197957,-2.905018862,-3.811757825,0.003,4.859,0,4.41,0
8,-3,500,-3.071023807,-2.804803832,-2.969296039,-3.2745925,0.004,2.415,0,3.28,0
8,-3,500,-3.217554406,-2.909328182,-3.217875221,-3.367156491,0.002,2.239,0,4.53,0
8,-3,500,-2.81464144,-2.583352975,-2.695383482,-2.429856734,0.002,2.212,0,2.8,0
8,-3,500,-3.223706249,-2.749043063,-3.009478513,-3.077845657,0.003,2.165,0,2.03,0
8,-3,500,-2.878471627,-2.581003484,-2.858535581,-2.711517763,0.002,1.717,0,4.7,0
8,-3,500,-3.260572968,-2.997281364,-3.137403949,-3.095389178,0.002,1.758,0,2.82,0
8,-3,500,-2.876844859,-2.614001,-2.771262097,-2.621188295,0.002,1.998,0,3.23,0
8,-3,500,-2.874874768,-2.459998228,-2.660934118,-3.099268216,0.003,3.69,0,2.71,0
8,-3,500,-3.160530252,-2.738127708,-3.02158203,-3.062036946,0.004,2.083,0,1.62,0
8,-3,500,-3.172871987,-2.858660925,-2.968647932,-3.410627766,0.002,2.592,0,3,0
8,-3,500,-3.265043698,-2.787884153,-3.24814162,-3.078371869,0.004,2.025,0,3.89,0
8,-3,500,-2.944379135,-2.695765594,-2.811144143,-2.675960375,0.003,2.149,0,2.86,0
8,-3,500,-2.93641457,-2.519549038,-2.679090146,-3.435123561,0.003,3.782,0,4.78,0
8,-3,500,-2.900199603,-2.534350614,-2.763546025,-2.723894493,0.002,1.147,0.01,3.02,0.01
