L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.MV,tiempo.BFGS.GA,tiempo.BFGS.LN,b.GA,b.LN
3,-1.5,9,-2.178637958,-1.94904019,-2.196782705,-1.828162727,0,1.05,0.82,0.029096826,0.320065086
3,-1.5,9,-1.876674234,-2.476398043,-1.636515249,-1.613795449,0,0.77,0.76,0.424444894,0.884260195
3,-1.5,9,-1.626879109,-1.482233212,-1.544005268,-1.45535403,0,0.79,1.85,0.122177878,0.582694497
3,-1.5,9,-1.259292364,-1.287597548,-1.244282351,-1.20471903,0,1.93,1.53,0.158141313,0.405490546
3,-1.5,9,-1.584918351,-1.492806759,-1.500132989,-1.880313788,0.01,1.31,1.39,0.160004085,0.640016342
3,-1.5,9,-1.343513107,-1.36309723,-1.322223003,-1.243909763,0,1.05,1.18,0.21437145,0.345760403
3,-1.5,9,-1.299269496,-1.262401546,-1.306047457,-1.263528936,0,1.41,2.37,0.009176027,0.311984903
3,-1.5,9,-1.219554266,-1.154084559,-1.198975889,-1.210512007,0,0.96,0.94,0.030341693,0.424783704
3,-1.5,9,-2.081096691,-1.832056983,-1.822428053,-1.593288617,0,0.64,1.05,0.246450947,0.586787969
3,-1.5,9,-1.270392615,-1.204429644,-1.254807484,-1.204717909,0,2.37,1.28,0.052646547,0.513303833
3,-1.5,9,-1.651987191,-1.587859161,-1.502670651,-1.586910438,0,0.5,0.75,0.163614088,0.743700401
3,-1.5,9,-1.757169067,-1.528051787,-1.697075009,-1.453457588,0,1.07,2.04,0.125299378,0.432066821
3,-1.5,9,-1.23235619,-1.299050431,-1.209490706,-1.259655177,0.01,1.92,2.67,0.085717232,0.624511259
3,-1.5,9,-1.485481717,-2.503064763,-1.405080792,-1.760605864,0,0.56,1.38,0.197596705,1.027502866
3,-1.5,9,-1.662184389,-2.255447109,-1.49431476,-2.26936685,0,0.83,0.55,0.484126408,1.037413731
3,-1.5,9,-1.841300907,-1.634593876,-1.661933785,-1.608258471,0,1.45,0.99,0.174667107,0.64876354
3,-1.5,9,-1.798247692,-2.126308259,-1.57048019,-1.839163543,0,0.73,0.99,0.306750466,0.791093307
3,-1.5,9,-2.287768357,-1.932705701,-2.234673432,-1.795528557,0,0.64,1.03,0.054128543,0.378899801
3,-1.5,9,-2.13532302,-2.237392733,-1.767027431,-19.19322531,0,0.8,0.75,0.333656971,0.846975388
3,-1.5,9,-1.300542476,-1.252925488,-1.25650971,-1.383182889,0,1.21,1.27,0.073848514,0.664636626
3,-1.5,9,-1.649783504,-1.590546254,-1.519461023,-1.540993313,0,0.62,2.34,0.162818207,0.686162444
3,-1.5,9,-1.161456932,-1.403725146,-1.335426592,-1.202916923,0,0.71,1.03,0.177083628,0.505953223
3,-1.5,9,-1.806907279,-1.75097397,-1.598862726,-1.557300194,0,0.65,1.24,0.224588293,0.72766607
3,-1.5,9,-1.319154641,-1.26726703,-1.312771429,-1.335855423,0,0.66,0.89,0.051121247,0.178924363
3,-1.5,9,-1.687519062,-1.522836984,-1.671330355,-1.606388805,0,0.7,0.87,0.009852678,0.187200875
3,-1.5,9,-1.350930298,-1.321105214,-1.420809598,-1.254991259,0,0.95,2.35,0.136555005,0.102416253
3,-1.5,9,-1.936246405,-1.749381226,-1.879826574,-1.643054308,0,0.64,1,0.149641379,0.315034483
3,-1.5,9,-1.38554068,-1.386832576,-1.336821168,-1.756947819,0,0.72,1.23,0.186969762,0.747879049
3,-1.5,9,-1.696416427,-1.604656366,-2.023995421,-1.476499648,0,1.15,2.24,0.008162221,0.048973324
3,-1.5,9,-1.270820448,-1.360443708,-1.233945394,-1.244575417,0,1.81,1.3,0.164276874,0.714247279
3,-1.5,9,-1.475974302,-1.508674566,-1.376150952,-1.411981661,0,0.81,0.81,0.17900566,0.810790344
3,-1.5,9,-1.483455332,-1.416322906,-1.446908084,-1.323191161,0,0.68,1.35,0.184482477,0.409961061
3,-1.5,9,-1.207379279,-1.158413202,-1.210021467,-1.209418525,0,2.69,1.33,0.051693107,0.12061725
3,-1.5,9,-1.25285231,-1.280204887,-1.248197004,-1.187622987,0,1.99,1.34,0.192828003,0.332462074
3,-1.5,9,-1.452756189,-1.413259563,-1.367122923,-1.388903963,0.02,0.7,0.88,0.154247032,0.745527322
3,-1.5,9,-1.663040564,-1.500995859,-1.537388396,-2.764571131,0,0.37,0.65,0.079028785,0.671744677
3,-1.5,9,-1.190524438,-1.146544892,-1.18173145,-1.151085779,0,1.23,1.12,0.03450406,0.492915137
3,-1.5,9,-1.506098079,-1.26398244,-1.390669327,-2.514986342,0,1.28,0.84,0.018467105,0.203138155
3,-1.5,9,-1.355633346,-1.297816557,-1.342848662,-1.275540031,0,1.33,1.47,0.011500087,0.218501657
3,-1.5,9,-1.618658336,-1.61193932,-2.328324661,-1.389116334,0.02,1.62,2.59,0.003608455,0.032476095
3,-1.5,9,-1.300567954,-1.263942704,-1.269489809,-1.256407065,0,0.85,0.97,0.085700435,0.535627717
3,-1.5,9,-1.571778643,-1.593050511,-1.455572783,-1.930901704,0,1.75,2.27,0.187700576,0.750802302
3,-1.5,9,-2.459318497,-2.509464691,-2.721662638,-2.198346772,0,0.89,1.27,0.032298149,0.274534265
3,-1.5,9,-1.695535148,-1.999308319,-1.492451434,-1.674642701,0,0.68,0.75,0.296587494,0.889762483
3,-1.5,9,-1.982433182,-2.767417396,-1.651252861,-4.842502322,0,0.85,1.12,0.700650278,1.479150588
3,-1.5,9,-2.003553156,-2.012790194,-1.781974874,-3.422316896,0,0.75,0.66,0.271248747,0.712027962
3,-1.5,9,-1.58851088,-2.137114103,-1.475021599,-3.164360549,0,0.75,0.65,0.37486383,0.874682271
3,-1.5,9,-2.194119255,-2.937668828,-1.825664331,-1.82446075,0.02,0.94,0.87,0.363119268,0.672443088
3,-1.5,9,-1.428944021,-1.324083025,-1.410057933,-1.287199519,0,1.37,4.35,0.097776561,0.407402337
3,-1.5,9,-1.39633799,-1.346086657,-1.451402557,-1.242255974,0,1.11,5.56,0.018668391,0.005600517
3,-1.5,9,-1.248292605,-1.246627731,-1.212645694,-1.229550422,0.02,0.97,1.09,0.10018054,0.741335994
3,-1.5,9,-1.231004117,-1.22035131,-1.178191042,-1.456538595,0,1.9,7.91,0.109060927,0.817956956
3,-1.5,9,-1.34709234,-1.243390743,-1.317022857,-1.314351829,0,0.71,0.8,0.058800159,0.509601381
3,-1.5,9,-2.336527834,-2.467974836,-1.920900723,-1.754391121,0,0.75,0.83,0.365477609,0.676810387
3,-1.5,9,-2.19994436,-1.920986049,-2.045596852,-1.594675032,0,0.92,2.27,0.00378124,0.041593639
3,-1.5,9,-1.668664108,-1.459510158,-1.611638451,-2.379908145,0,3.31,2.34,0.019187222,0.345370003
3,-1.5,9,-1.242241929,-1.126117178,-4.429878166,-1.305129364,0,3.31,1.62,0.0080898,0.37213082
3,-1.5,9,-1.501660761,-1.370236189,-1.448418517,-1.383998542,0,0.75,1.11,0.075755622,0.5618542
3,-1.5,9,-1.260089882,-1.376885054,-1.288469886,-1.207573233,0,0.97,1.74,0.247470674,0.41944182
3,-1.5,9,-2.31473005,-1.806459387,-2.732981821,-1.793088826,0,0.83,1.3,0.035954843,0.323593591
3,-1.5,9,-1.645391456,-1.589435961,-1.669139091,-1.36651697,0.02,1.55,2.37,0.006182384,0.120556493
3,-1.5,9,-1.694716838,-1.611792406,-1.643996174,-1.458394771,0,0.94,1.21,0.009309487,0.428236421
3,-1.5,9,-1.986121729,-1.685019087,-1.811570573,-1.572797957,0,0.67,1.12,0.116728909,0.539871203
3,-1.5,9,-1.495230712,-1.414766461,-1.422018928,-1.411574761,0.01,0.66,0.91,0.114621221,0.634237423
3,-1.5,9,-1.200945318,-1.253864973,-1.149995457,-1.361172527,0,0.96,1.39,0.241292282,1.206461408
3,-1.5,9,-1.346326844,-1.342000461,-1.269334863,-1.460083062,0,0.76,1.05,0.102327653,0.706060809
3,-1.5,9,-1.39857599,-1.32762559,-1.329606348,-1.38784244,0,0.64,0.76,0.132696124,0.729828684
3,-1.5,9,-1.271454658,-1.40762523,-1.397112494,-1.209050422,0,1.19,1.09,0.268186473,0.46239047
3,-1.5,9,-1.213341101,-1.143730282,-1.524587046,-1.194193469,0,3.5,2.04,0.003463841,0.131625965
3,-1.5,9,-1.374150397,-1.498944113,-1.305788991,-1.449318282,0,0.42,0.82,0.234002487,0.858009118
3,-1.5,9,-1.265766915,-1.230589153,-1.245586462,-1.406225438,0,1.21,1.09,0.026952414,0.970286895
3,-1.5,9,-1.370742178,-1.301865508,-1.365019997,-1.250804277,0,1.23,5.73,0.03172831,0.380739721
3,-1.5,9,-1.441734966,-1.286015452,-1.678867526,-1.406913429,0,0.97,0.9,0.007977603,0.223372871
3,-1.5,9,-2.178001116,-2.042786214,-1.809554378,-1.964225,0,0.62,0.73,0.26659115,0.721364288
3,-1.5,9,-1.315826981,-1.332744018,-1.279019651,-1.253742978,0,0.88,4.01,0.147916808,0.643116556
3,-1.5,9,-1.219347128,-1.178915552,-1.217436107,-1.169970089,0,1.19,1.37,0.013054189,0.31656409
3,-1.5,9,-1.396035907,-1.619897146,-1.312275184,-2.410749373,0,0.62,0.8,0.56557852,1.13115704
3,-1.5,9,-2.160113768,-1.955441107,-1.881056138,-3.571295539,0.02,0.7,0.58,0.224622735,0.673868206
3,-1.5,9,-1.166050928,-1.164416407,-1.240823831,-1.180890008,0,0.8,0.96,0.014164939,0.368288402
3,-1.5,9,-1.331527704,-1.362273034,-1.308858812,-1.240353991,0,1,1.18,0.214622785,0.404948651
3,-1.5,9,-1.202405,-1.147949448,-1.189373191,-1.185201354,0,0.65,0.83,0.02696861,0.404529153
3,-1.5,9,-1.46653836,-1.554156788,-1.361727121,-1.577959054,0,0.73,1.16,0.23293811,0.879988416
3,-1.5,9,-1.607860285,-2.285356189,-1.486412668,-1.696258711,0,0.72,1.23,0.388650672,0.964925806
3,-1.5,9,-1.364842171,-1.281984897,-1.530700021,-1.285151507,0,1.37,2.59,0.00418522,0.054407858
3,-1.5,9,-1.5210951,-1.442466206,-1.398761433,-2.748544453,0,0.69,1.89,0.084991556,0.764924005
3,-1.5,9,-1.113610885,-1.266624858,-1.179936585,-1.117844443,0,0.89,1.98,0.135210366,0.346693246
3,-1.5,9,-1.966711578,-1.621647702,-1.801405841,-2.830200616,0,1.69,2.14,0.125030719,0.484494038
3,-1.5,9,-1.460290731,-1.345744157,-1.418645848,-1.890479402,0,1.04,0.85,0.062033645,0.558302807
3,-1.5,9,-1.448481218,-1.359534692,-1.446838466,-1.277785171,0,1.2,1.76,0.038909441,0.324245344
3,-1.5,9,-2.154425374,-2.030409122,-2.317318292,-1.724926925,0,0.86,1.14,0.029378702,0.29378702
3,-1.5,9,-1.303960652,-1.217920748,-1.259588116,-1.80310707,0,1.68,1.03,0.073393054,0.513751375
3,-1.5,9,-1.9475997,-1.679053001,-1.792605291,-1.857092051,0,0.18,0.65,0.143248698,0.572994791
3,-1.5,9,-1.340456011,-1.300284256,-1.305479655,-1.265256946,0,0.87,1.09,0.120588517,0.586864116
3,-1.5,9,-2.315527953,-2.083671966,-2.120418387,-3.599055252,0,0.8,0.78,0.238626011,0.613609742
3,-1.5,9,-1.482588973,-1.504876703,-1.389754153,-1.422136789,0,0.91,2.9,0.223494781,0.81415956
3,-1.5,9,-1.529425989,-2.804033104,-1.538620906,-1.485612883,0,1.3,1.99,0.027650966,1.133689626
3,-1.5,9,-1.311651041,-1.293242074,-1.282504068,-1.217027831,0,0.99,1.44,0.152946853,0.238979458
3,-1.5,9,-1.445043964,-1.52446157,-1.348446194,-1.403790993,0.02,0.94,2.9,0.190341646,0.844641052
3,-1.5,9,-1.678757599,-2.26131368,-1.499632915,-1.887937694,0,0.48,1.23,0.402506871,0.927515832
3,-1.5,9,-1.37030265,-1.291804314,-1.359262927,-1.24407056,0,1.22,1.17,0.035016948,0.380184004
3,-1.5,9,-1.380829159,-1.305855966,-1.336782675,-1.273511438,0,1.07,1.12,0.093559906,0.584749415
3,-1.5,9,-1.705297802,-1.573368627,-1.691405471,-1.705255022,0,2.23,0.84,0.022472738,0.1797819
3,-1.5,9,-1.669912618,-1.476655574,-1.661015466,-1.455889283,0,1.12,1.32,0.015694044,0.309957369
3,-1.5,9,-2.176854833,-3.343933991,-3.468819483,0,0,1.27,1.04,0.117870972,0.471483888
3,-1.5,9,-1.476381472,-1.515573022,-1.73711361,-1.30672304,0.02,1.4,1.46,0.220584245,0.334218552
3,-1.5,9,-1.51403263,-1.667918016,-1.39389042,-1.464107123,0,0.59,0.74,0.241238447,0.894592573
3,-1.5,9,-1.3277908,-1.326132979,-1.329029649,-1.343737725,0,0.67,0.98,0.183384639,0.580718024
3,-1.5,9,-1.170833731,-1.128784153,-1.166832151,-1.111417784,0,1.26,2.28,0.031092899,0.103642998
3,-1.5,9,-1.746769802,-1.555631699,-1.685956156,-1.637816627,0,0.77,0.78,0.058702104,0.469616833
3,-1.5,9,-1.81245971,-1.721737448,-1.573950973,-1.95552744,0,0.65,1.17,0.161898082,0.763233817
3,-1.5,9,-1.321373384,-1.573171331,-1.225637278,-1.950679844,0,0.75,1.34,0.380107926,1.520431705
3,-1.5,9,-1.566831675,-1.408745797,-1.473543418,-1.69780624,0,1.05,1.12,0.108954503,0.607032229
3,-1.5,9,-1.313403785,-1.236578769,-1.267791535,-1.364679403,0,1.53,1.51,0.097096176,0.631125146
3,-1.5,9,-1.208053586,-1.145932271,-1.192907868,-1.224974747,0,1.2,1.02,0.028178429,0.408587223
3,-1.5,9,-1.252623071,-1.416451417,-1.459072118,-1.211004554,0.01,1.17,4.12,0.234657397,0.384684258
3,-1.5,9,-2.28594663,-2.726940841,-1.898928048,0,0,0.89,1.25,0.483649829,1.088212116
3,-1.5,9,-1.451766633,-1.333337286,-1.422841982,-1.282642669,0,0.75,1.41,0.150981805,0.260313457
3,-1.5,9,-1.675836932,-1.968635966,-1.549568389,-1.502803293,0,0.58,1.15,0.317591935,0.622729284
3,-1.5,9,-1.370064278,-1.543232739,-1.572457142,-1.249749714,0,1.31,1.8,0.008206954,0.410347709
3,-1.5,9,-1.895392045,-1.786062662,-1.654964781,-1.620113222,0,0.58,1.18,0.225340541,0.71699263
3,-1.5,9,-1.54030648,-1.398817224,-1.615228746,-1.513228984,0,0.81,1.23,0.041260899,0.082521798
3,-1.5,9,-1.450427389,-1.28600801,-1.410895813,-1.336183635,0,1.03,1.01,0.016840337,0.266077324
3,-1.5,9,-1.307934331,-1.222513367,-1.254087124,-1.281834697,0,0.65,0.92,0.008963568,0.860502535
3,-1.5,9,-1.282968108,-1.191682669,-1.245530854,-1.299450368,0,1.06,1.52,0.057076774,0.605013809
3,-1.5,9,-1.896247712,-1.636410409,-1.821557357,-2.377093202,0.01,2.11,1.53,0.081743555,0.463213479
3,-1.5,9,-1.362340158,-1.616354178,-1.325046667,-1.351188669,0,1.06,0.51,0.254956351,0.98060135
3,-1.5,9,-2.304731607,-2.150860703,-2.686896674,-2.213271415,0,0.75,1.73,0.261744524,0.10469781
3,-1.5,9,-1.176816487,-1.125773451,-1.141166801,-1.231666866,0,2.73,1.39,0.042788357,0.684613707
3,-1.5,9,-1.275874989,-1.195535458,-1.262186733,-1.354558971,0,1.33,1.41,0.039356197,0.275493382
3,-1.5,9,-2.587732617,-2.217863614,-2.006911893,-2.078605703,0,0.86,1.09,0.174210735,0.687673954
3,-1.5,9,-1.586793939,-1.566571025,-1.517686914,-1.383965694,0,1.05,1.21,0.254183807,0.438247942
3,-1.5,9,-1.905396944,-2.171735268,-2.03549021,-1.721088759,0,0.77,1.06,0.302504515,0.60500903
3,-1.5,9,-1.25267555,-1.40205615,-1.265587395,-1.221663964,0,1.03,1.3,0.210786717,0.526966793
3,-1.5,9,-2.834866089,-2.818080171,-2.179936163,0,0,0.92,0.93,0.376312003,0.752624005
3,-1.5,9,-1.711252188,-1.547147895,-1.727586829,-1.390979285,0,1.04,1.21,0.04445359,0.246964392
3,-1.5,9,-1.356217951,-1.277745042,-1.318213686,-1.249138448,0.02,2.59,1.26,0.090298328,0.564364549
3,-1.5,9,-2.458378596,-2.931739421,-2.504418106,0,0,1.07,0.97,0.403244339,0.65527205
3,-1.5,9,-1.290051254,-1.291429631,-1.319836233,-1.192112285,0,1.57,1.98,0.003643219,0.094723701
3,-1.5,9,-1.514459041,-1.377571476,-1.462759905,-1.534299533,0,1.04,0.66,0.09823434,0.540288868
3,-1.5,9,-1.262383908,-1.186073842,-1.248843388,-1.223531657,0,2.65,1.03,0.035757408,0.450543336
3,-1.5,9,-1.406819289,-1.299204093,-1.400659812,-1.374364446,0.02,0.69,1.35,0.029824286,0.109355714
3,-1.5,9,-3.156849815,-3.456629447,-1.957729408,-3.245036921,0,0.49,2.13,0.559030587,0.869603136
3,-1.5,9,-1.382267919,-1.432974957,-1.312742003,-1.31529924,0,0.93,1.19,0.18528171,0.772007124
3,-1.5,9,-2.161491803,-2.074492034,-2.879467482,-1.995191874,0,1.31,1.87,0.011190811,0.156671354
3,-1.5,9,-1.56198161,-1.420746509,-1.515525692,-1.377338836,0,1.17,0.96,0.062165447,0.497323574
3,-1.5,9,-1.594227422,-2.067744329,-1.46499765,-2.418970213,0,0.74,0.84,0.396621929,0.849904134
3,-1.5,9,-1.524591427,-1.400505347,-1.453164712,-1.387803272,0,5.53,1.22,0.103380999,0.610887721
3,-1.5,9,-1.793656812,-1.985258046,-1.55295162,-1.601407489,0,0.85,0.92,0.313245503,0.838689574
3,-1.5,9,-1.290620924,-1.300228944,-1.255645158,-1.247987027,0,2.87,1.08,0.126799786,0.633998932
3,-1.5,9,-1.82305648,-1.722092172,-1.658154639,-1.59120651,0.02,0.68,1.05,0.173960859,0.632584941
3,-1.5,9,-1.403008248,-1.318199882,-1.393641707,-1.333591178,0,3.43,1.3,0.022575984,0.38379172
3,-1.5,9,-1.415848025,-1.402029675,-1.52009837,-1.310514202,0,1.72,2.58,0.00443334,0.137433532
3,-1.5,9,-1.192758274,-1.212281256,-1.176629133,-1.169638026,0,2.12,2.7,0.073743018,0.491620122
3,-1.5,9,-1.439653676,-1.339712956,-1.416460537,-1.511996434,0,1.78,0.76,0.029556002,0.413784032
3,-1.5,9,-1.532556469,-1.590357618,-1.401788685,-2.001712891,0,1.82,6.79,0.17419183,0.84192718
3,-1.5,9,-1.253572985,-1.226309888,-1.233939104,-1.261805456,0,0.83,1.87,0.08045402,0.509542126
3,-1.5,9,-1.762822746,-2.67413728,-1.574734648,-3.307285991,0,1.05,0.95,0.63965648,1.137167075
3,-1.5,9,-1.444739477,-1.466425563,-1.361046773,-1.424221176,0,1.75,1.21,0.193526153,0.757977432
3,-1.5,9,-1.276691067,-1.208195127,-1.262165324,-1.239594515,0,1.13,0.95,0.020800169,0.39520322
3,-1.5,9,-1.603912703,-1.602768028,-1.837046003,-1.442820798,0,1.72,1.79,0.005993662,0.113879587
3,-1.5,9,-1.404353756,-1.944067072,-1.348024125,-1.452470816,0,0.74,0.63,0.283275165,0.920644285
3,-1.5,9,-1.467854619,-1.402175149,-1.38837905,-1.511603253,0,0.72,1.03,0.13798354,0.672669756
3,-1.5,9,-1.319322576,-1.424762513,-1.342373584,-1.281537162,0,0.94,1.22,0.191406132,0.557574385
3,-1.5,9,-1.60603249,-2.221104892,-1.514075172,-3.206950869,0,1.01,2.17,0.439374813,0.988593329
3,-1.5,9,-1.375985446,-1.389886879,-1.430257537,-1.314384514,0,1.04,2,0.172295126,0.129221345
3,-1.5,9,-1.307503009,-1.347715994,-1.302247971,-1.226778883,0,1.34,2.57,0.218329449,0.363882415
3,-1.5,9,-1.992181287,-2.05597338,-1.681305194,-1.799793524,0,0.81,0.77,0.285686634,0.766159609
3,-1.5,9,-1.323472859,-1.245945407,-1.317536407,-1.232361978,0.02,1.25,1.17,0.039728267,0.397282674
3,-1.5,9,-2.090190343,-2.248202068,-1.733880044,-4.612142081,0,0.98,0.73,0.338463272,0.821982233
3,-1.5,9,-1.45172413,-1.342285579,-1.396561293,-1.428802947,0,0.78,0.44,0.133904455,0.580252637
3,-1.5,9,-2.270440145,-2.2418303,-1.808426938,-1.773640008,0,0.86,6.01,0.306668221,0.757650898
3,-1.5,9,-2.964334066,-2.648834874,-2.135287804,-2.750508839,0,0.69,0.9,0.319321822,0.71467265
3,-1.5,9,-1.980831359,-1.718530785,-1.85070873,-1.704296927,0,0.82,0.7,0.061988887,0.504766651
3,-1.5,9,-1.361971606,-1.298228701,-1.306217519,-1.350203531,0,1.92,0.69,0.061170757,0.655400972
3,-1.5,9,-1.446254658,-1.424040011,-1.405864196,-5.094079389,0,1.18,1.89,0.078776795,0.472660768
3,-1.5,9,-1.699776206,-1.678621888,-1.846564359,-1.408795873,0,1.2,1.12,0.180824844,0.427805118
3,-1.5,9,-1.773011011,-1.771045661,-1.720328053,-1.462762535,0,1.03,1.29,0.287559886,0.435696797
3,-1.5,9,-1.465441191,-1.369464951,-1.392738282,-1.571235499,0,1.54,0.87,0.125408398,0.66884479
3,-1.5,9,-1.857948376,-1.619313929,-1.725997111,-1.538152022,0,0.9,1.06,0.135616557,0.557534735
3,-1.5,9,-1.647861265,-1.381829401,-1.614409905,-1.701096125,0,1.68,0.56,0.030223745,0.347573065
3,-1.5,9,-2.2774145,-2.771509362,-1.763679722,-2.298157716,0,0.96,1.27,0.458223225,0.840075913
3,-1.5,9,-1.228894335,-1.207296737,-1.203523364,-1.182033333,0,1.21,1.37,0.0974015,0.649343336
3,-1.5,9,-1.253966077,-1.660777949,-1.256078461,-1.462312478,0,1.4,2.34,0.24107817,1.157175218
3,-1.5,9,-1.67531862,-1.838455572,-1.501888527,-1.650488159,0,0.91,0.61,0.229797789,0.783401553
3,-1.5,9,-2.042943454,-1.941191116,-2.563280771,-2.113048347,0,0.67,3.48,0.204563539,0.025570442
3,-1.5,9,-1.376646906,-1.397563365,-1.416829422,-1.257220236,0,1.15,1.27,0.223117784,0.378165735
3,-1.5,9,-1.743875989,-1.602565505,-1.774047067,-1.533312562,0.02,1.46,0.99,0.021829707,0.291062763
3,-1.5,9,-1.351075911,-1.302602449,-1.36299793,-1.268970223,0,1.78,1.77,0.005966511,0.125296731
3,-1.5,9,-1.209025361,-1.171233496,-1.1875019,-1.187090092,0,0.9,1.1,0.056507243,0.565072426
3,-1.5,9,-1.652688119,-1.59914464,-1.755779442,-1.539199452,0,1.09,0.83,0.008438627,0.270036066
3,-1.5,9,-3.335582849,-2.254189162,-2.658519359,-1.941339779,0,0.99,0.95,0.19471738,0.526263189
3,-1.5,9,-2.11164477,-1.805297794,-2.057780764,-3.025814581,0,2.81,1.7,0.032943165,0.329431645
3,-1.5,9,-1.314792004,-1.245617936,-1.262136867,-1.449271801,0.01,1.65,1.55,0.110756455,0.66453873
3,-1.5,9,-1.608305367,-1.502264535,-1.605627691,-1.406359505,0,1.56,1.65,0.018623781,0.266940863
3,-1.5,9,-1.363570547,-1.404475436,-1.480707776,-1.300614354,0,2.52,1.01,0.021401826,0.321027386
3,-1.5,9,-1.308789349,-1.369319759,-1.458408081,-1.218798098,0,1.67,1.4,0.22836876,0.393739241
3,-1.5,9,-1.222527658,-1.362874999,-1.201632078,-1.264976465,0,1.07,0.96,0.155374397,0.971089981
3,-1.5,9,-1.219863517,-1.15219583,-1.210004572,-1.245961446,0,1.65,7.41,0.042598333,0.17039333
3,-1.5,9,-1.378673212,-1.311264011,-1.347329611,-1.247490418,0,1.4,2.55,0.156065488,0.278688371
3,-1.5,9,-1.350448681,-1.39375888,-1.273985772,-1.520142764,0.03,1.32,1.44,0.152358327,0.863363853
3,-1.5,9,-1.423541275,-1.343426231,-1.41565296,-1.750709635,0.02,1.3,0.8,0.107296505,0.42918602
3,-1.5,9,-1.496811154,-1.399306249,-1.439288149,-1.497772735,0,0.78,0.45,0.042133836,0.64605215
3,-1.5,9,-1.35723304,-1.267026395,-1.36029735,-1.221031531,0,1.38,1.1,0.04626859,0.220326621
3,-1.5,9,-1.715543793,-1.570676067,-1.538470751,-3.615691036,0,1.1,0.56,0.122304769,0.660445754
3,-1.5,9,-1.800599645,-2.302714782,-1.555688254,-1.886962062,0,0.81,2.28,0.422697196,0.974041365
3,-1.5,9,-1.467443701,-1.342456654,-1.456418631,-1.564678572,0,1.25,0.7,0.049552286,0.371642143
3,-1.5,9,-1.45952339,-1.654777112,-1.368000172,-1.446667913,0,0.71,0.64,0.180882849,0.780057286
3,-1.5,9,-1.298774828,-1.225253552,-1.275092858,-1.323387543,0,1.56,0.95,0.029095678,0.494626526
3,-1.5,9,-1.378708314,-1.448628187,-1.306464607,-1.600480427,0,2.3,3.16,0.205796265,0.782025809
3,-1.5,9,-1.442779795,-1.471929412,-1.460972459,-1.535298822,0,0.85,1.71,0.164081722,0.136734769
3,-1.5,9,-2.099246788,-1.875099393,-2.035936192,-3.535796286,0,1.1,4.46,0.058390345,0.408732412
3,-1.5,9,-1.293889563,-1.362804206,-1.356434386,-1.220438705,0.01,1.37,1.24,0.21571511,0.440234919
3,-1.5,9,-1.36774446,-2.396771465,-1.439748154,-1.379822496,0,1.01,0.86,0.284539633,0.729588803
3,-1.5,9,-7.563459853,-4.726852722,-2.847169708,-2.537697186,0,1.29,1.2,0.376359547,0.658629207
3,-1.5,9,-1.193490131,-1.320345872,-1.206488171,-1.20697339,0,6.18,0.75,0.141428871,1.010206218
3,-1.5,9,-1.725373193,-2.192288965,-1.849324778,-1.563777109,0,0.94,0.78,0.356660777,0.365805925
3,-1.5,9,-1.324830023,-1.758252858,-1.612420444,-1.346513908,0,1.04,0.89,0.03776526,0.654597835
3,-1.5,9,-1.524419099,-1.481804798,-1.450236077,-1.346597414,0,2.17,3.22,0.154703273,0.315720966
3,-1.5,9,-2.215616455,-1.828379179,-2.008326522,-1.624060908,0,0.99,1.05,0.225938595,0.461099174
3,-1.5,9,-1.473036367,-1.499437273,-1.371773277,-2.12558579,0,0.35,0.78,0.274588305,0.902218716
3,-1.5,9,-1.722183969,-1.606131316,-1.720191823,-1.458295899,0,1.66,1.33,0.029047511,0.309840113
3,-1.5,9,-1.620441397,-1.717533246,-1.531244721,-1.44288483,0.02,1.04,1.22,0.259170892,0.55142743
3,-1.5,9,-1.497724988,-1.362745367,-1.455666831,-1.865642563,0,1.33,0.63,0.047246658,0.425219925
3,-1.5,9,-1.418416686,-1.352003071,-1.354239903,-1.331351293,0,1.09,1.19,0.115174917,0.675692845
3,-1.5,9,-1.958850696,-1.826204429,-1.811111916,-3.39264508,0,0.9,0.63,0.179473315,0.598244383
3,-1.5,9,-1.636459545,-1.544345331,-1.604390868,-1.381651514,0.01,1.84,2.05,0.222413329,0.383471257
3,-1.5,9,-1.690559439,-1.620169475,-1.861168075,-1.583689414,0,1.2,1.06,0.009387443,0.168973975
3,-1.5,9,-1.92911273,-2.282983366,-2.301977277,-1.800199464,0,0.89,0.93,0.137523084,0.637607025
3,-1.5,9,-1.232299664,-1.205642825,-1.221286368,-1.185970831,0,1.2,3.54,0.078734229,0.437412384
3,-1.5,9,-1.701607168,-2.786752645,-1.878111613,-2.096068154,0,1.01,1.94,0.447674561,0.559593201
3,-1.5,9,-1.388712282,-1.285222197,-1.344113222,-1.406800423,0,1.14,0.95,0.086640842,0.577605616
3,-1.5,9,-1.512425362,-1.662637401,-1.392969536,-1.54094779,0,1.77,2,0.243597805,0.860712243
3,-1.5,9,-1.395205296,-1.309670225,-1.379877471,-1.264809968,0,2.6,2.7,0.122741909,0.323005023
3,-1.5,9,-1.882445731,-4.606746239,-1.710011353,-1.900653378,0,1.15,1.03,0.393024962,0.795407661
3,-1.5,9,-1.782484776,-1.584257852,-1.648943712,-1.658205062,0,0.8,0.78,0.094580515,0.608017595
