L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.MV,tiempo.BFGS.GA,tiempo.BFGS.LN,tiempo.LC,b.GA,b.LN
8,-3,500,-2.976346983,-2.755632123,-2.882896122,-3.073606691,0,3.95,2.545,0,0.044356452,0.177425808
8,-3,500,-2.99281243,-2.654891139,-3.029174656,-2.988503967,0.02,4.38,4.057,0,0.056589653,0.056589653
8,-3,500,-3.287179221,-2.966505137,-3.107866378,-3.324567827,0,4.09,1.792,0,0.040572421,0.202862107
8,-3,500,-3.701134346,-3.311722777,-3.38520204,-3.800322866,0,4.69,1.867,0,0.029159112,0.233272896
8,-3,500,-3.209443759,-2.876589283,-3.046587338,-3.228016944,0,3.93,1.948,0,0.050689423,0.20275769
8,-3,500,-2.893495431,-2.564184521,-2.596190251,-2.905637014,0,3.95,1.669,0,0.080478225,0.3219129
8,-3,500,-2.899825812,-2.585510588,-2.932085106,-2.913771295,0,3.91,3.486,0,0.069015532,0.069015532
8,-3,500,-3.150805806,-2.723273562,-3.180382863,-3.126576744,0.01,3.96,2.268,0,0.083973283,0.083973283
8,-3,500,-2.952318962,-2.626289302,-2.973597919,-2.933914379,0.02,4.3,3.08,0,0.054576855,0.054576855
8,-3,500,-3.258921363,-2.907605699,-3.046794971,-3.293130344,0,3.81,1.308,0,0.045035566,0.225177831
8,-3,500,-3.093759936,-2.510649921,-2.981284482,-2.759512841,0,3.1,1.706,0,0.205618544,0.205618544
8,-3,500,-3.239159042,-2.882805122,-3.092840904,-3.297424648,0,4.45,2.656,0,0.046639828,0.18655931
8,-3,500,-3.062349317,-2.799932558,-2.980116595,-3.194643206,0,4.14,1.862,0,0.039469884,0.157879535
8,-3,500,-3.552949543,-3.201465603,-3.417646044,-3.712506371,0.01,3.68,2.508,0,0.035047434,0.175237172
8,-3,500,-3.144216804,-2.767879062,-3.163992777,-3.212604443,0,4.07,3.812,0,0.048259567,0.048259567
8,-3,500,-3.465795228,-3.02377722,-3.227650963,-3.485662614,0.02,5.03,1.493,0,0.054731035,0.218924142
8,-3,500,-2.943439308,-2.866121359,-3.110228644,-3.157650072,0.01,4.36,6.178,0,0.028132896,0.028132896
8,-3,500,-3.059088419,-2.79851666,-2.989894224,-3.205224456,0,3.56,1.99,0,0.035482616,0.141930463
8,-3,500,-2.91758932,-2.62622265,-2.759169831,-2.894504537,0,3.67,1.49,0,0.056562333,0.226249332
8,-3,500,-3.367386341,-3.165197272,-3.494994865,-3.547626668,0.02,4.31,4.407,0.02,0.03329925,0.03329925
8,-3,500,-3.486205581,-3.151141974,-3.444750807,-3.430674633,0,3.45,1.411,0,0.050783955,0.152351866
8,-3,500,-3.588656459,-3.287562132,-3.449783503,-3.614455297,0,3.61,1.611,0,0.037590733,0.187953666
8,-3,500,-2.972617786,-2.604808264,-3.001261109,-2.945559271,0,4,2.571,0,0.065081026,0.065081026
8,-3,500,-3.641155054,-3.257298534,-3.402522904,-3.729861394,0.01,3.92,1.61,0,0.040217213,0.201086064
8,-3,500,-2.890477187,-2.410386465,-2.792915834,-2.673638232,0,3.56,1.732,0,0.094792958,0.189585915
8,-3,500,-3.292949649,-2.847843502,-3.399260373,-3.202382089,0,3.53,3.27,0,0.066589397,0.066589397
8,-3,500,-3.249104633,-2.784797601,-3.260786216,-3.236824667,0,4.38,2.422,0,0.06914103,0.06914103
8,-3,500,-3.100899473,-2.750093185,-3.053738615,-3.009954523,0.01,3.64,1.716,0,0.049355243,0.14806573
8,-3,500,-2.829517634,-2.53285789,-2.794814673,-2.816943701,0.02,3.85,1.813,0,0.062481594,0.124963188
8,-3,500,-3.087329124,-2.881343032,-3.011431314,-3.227946642,0,4.75,1.837,0,0.029883644,0.149418221
8,-3,500,-2.989127306,-2.829723952,-2.846975406,-3.131010719,0,3.47,1.519,0.01,0.038767241,0.232603448
8,-3,500,-3.192164901,-2.887314896,-3.173651814,-3.240499945,0,4.03,2.169,0,0.055741945,0.111483889
8,-3,500,-3.344969982,-3.032955009,-3.105839639,-3.488145833,0.01,4.39,1.429,0,0.032319274,0.22623492
8,-3,500,-2.989471309,-2.662845962,-2.753757137,-2.975807532,0.01,3.95,1.303,0,0.053485278,0.26742639
8,-3,500,-3.176254158,-2.707428038,-2.939934318,-3.142489904,0.02,4.12,1.317,0,0.082125787,0.24637736
8,-3,500,-3.255281784,-2.872911919,-3.298498192,-3.22583661,0,4.16,3.171,0,0.055001786,0.055001786
8,-3,500,-2.663320192,-2.3682555,-2.628601145,-2.704894584,0,4.62,1.993,0,0.060792886,0.121585771
8,-3,500,-2.913179448,-2.641340007,-2.730798661,-2.931233949,0.01,3.81,1.196,0,0.061496055,0.245984221
8,-3,500,-3.300580279,-2.827978083,-3.354497631,-3.231099985,0,3.97,3.062,0,0.063006888,0.063006888
8,-3,500,-2.931927538,-2.509872592,-2.811183053,-2.795001044,0,3.69,1.451,0,0.106471299,0.212942598
8,-3,500,-3.043196792,-2.702618707,-2.892519497,-3.076827148,0.01,4.15,1.546,0,0.042417158,0.212085788
8,-3,500,-2.685238622,-2.278838226,-2.464087477,-2.552455793,0,3.37,0.713,0,0.15315947,0.30631894
8,-3,500,-3.199986056,-2.85872138,-3.223774081,-3.27159811,0,4.67,3.928,0.02,0.043106448,0.043106448
8,-3,500,-3.968994442,-3.582290994,-3.794156993,-4.133773503,0,4.54,1.791,0,0.03079594,0.153979699
8,-3,500,-2.938556067,-2.674331207,-2.895615957,-2.950677349,0,3.53,1.826,0,0.041106482,0.123319446
8,-3,500,-3.475044098,-3.158455143,-3.627564436,-3.42476085,0,3.77,3.815,0,0.048157735,0.048157735
8,-3,500,-3.043581885,-2.685726425,-3.075075783,-3.073236292,0,4.78,2.983,0,0.058025708,0.058025708
8,-3,500,-2.884189337,-2.529392851,-2.889036794,-2.901469702,0.02,4.44,1.715,0,0.089128491,0.089128491
8,-3,500,-2.769449447,-2.502852713,-2.595337393,-2.79182163,0,4.29,1.218,0,0.064067687,0.256270747
8,-3,500,-2.995497431,-2.679112173,-3.031326927,-3.019350932,0.01,4.37,2.269,0,0.046874404,0.046874404
8,-3,500,-3.067584003,-2.794355879,-2.920803746,-3.131461598,0.02,4.55,1.801,0,0.040374494,0.20187247
8,-3,500,-3.079525477,-2.814521301,-3.087780095,-3.131298672,0.02,4.16,2.182,0,0.051080761,0.102161523
8,-3,500,-3.519778065,-3.135120526,-3.28565054,-3.563844,0,4.08,1.325,0,0.030766686,0.215366801
8,-3,500,-3.315560966,-2.952274754,-3.414994173,-3.301492339,0,4.13,3.955,0,0.040645179,0.040645179
8,-3,500,-2.906116732,-2.628374104,-2.755579341,-2.89837037,0,3.48,1.056,0,0.057300876,0.229203504
8,-3,500,-3.222491907,-2.879753994,-3.081920457,-3.312435993,0.02,4.53,1.748,0,0.045224407,0.180897627
8,-3,500,-3.723516928,-3.165767528,-3.316412602,-3.709324434,0.02,4.55,1.148,0,0.052864059,0.264320295
8,-3,500,-3.30121531,-3.112774816,-3.140610202,-3.514265546,0,3.83,1.875,0,0.024795506,0.198364047
8,-3,500,-3.799362028,-3.329944177,-3.699185984,-3.792351544,0.02,3.97,2.011,0,0.042973322,0.128919966
8,-3,500,-3.19001737,-2.911947199,-3.246869687,-3.309646157,0.01,4.29,4.295,0,0.042837374,0.042837374
8,-3,500,-3.192760977,-2.868753341,-3.20723199,-3.245778004,0,3.94,2.12,0,0.031533733,0.063067466
8,-3,500,-2.922913088,-2.633372197,-2.951274864,-2.94861487,0,3.72,3.417,0,0.041223308,0.041223308
8,-3,500,-3.051417412,-2.742532365,-3.090815828,-3.076462991,0.01,4.01,2.967,0,0.035006497,0.035006497
8,-3,500,-3.375061193,-2.888679916,-3.167823484,-3.418319501,0,3.92,1.55,0,0.052353799,0.209415195
8,-3,500,-3.213403286,-2.881138539,-3.095048901,-3.194936358,0,3.28,1.343,0,0.035074489,0.175372446
8,-3,500,-2.994465344,-2.613496391,-2.957926216,-2.970107578,0,4.25,1.222,0,0.060627087,0.121254175
8,-3,500,-3.322284332,-3.014198797,-3.208294601,-3.449065063,0,4.44,1.713,0,0.040851967,0.16340787
8,-3,500,-2.843579488,-2.557021536,-2.712351268,-2.947581654,0.01,4.06,1.456,0,0.051246102,0.204984408
8,-3,500,-2.9542448,-2.625878933,-2.902996354,-2.998835918,0,4.45,1.688,0,0.045878223,0.13763467
8,-3,500,-3.465726931,-2.943028466,-3.377173016,-3.35647788,0.02,4.2,1.446,0,0.048973324,0.146919971
8,-3,500,-2.980556454,-2.563328714,-2.996112946,-2.93900518,0,4.22,2.922,0,0.071108963,0.071108963
8,-3,500,-3.118589872,-2.490762424,-2.507055732,-2.748647214,0,2.46,0.767,0,0.232120516,0.464241031
8,-3,500,-2.815594049,-2.513617321,-2.641631402,-2.862203984,0,4.74,1.372,0,0.049159127,0.245795633
8,-3,500,-3.181105566,-2.843282197,-2.926066683,-3.161957959,0,3.58,1.143,0,0.051038176,0.255190878
8,-3,500,-3.265960439,-2.857624794,-3.061067808,-3.2804552,0,4.47,1.488,0,0.054055224,0.216220894
8,-3,500,-3.13317989,-2.859716598,-3.010271999,-3.173903368,0,4,1.666,0,0.039137608,0.19568804
8,-3,500,-2.862803576,-2.499210481,-2.627717919,-2.816748316,0.02,4.14,1.363,0,0.098277619,0.294832858
8,-3,500,-3.288636784,-2.963861477,-3.106278348,-3.336118072,0,3.95,1.663,0,0.040380875,0.201904377
8,-3,500,-2.505457717,-2.14203781,-2.351332816,-2.212982751,0,2.99,1.175,0,0.297054141,0.297054141
8,-3,500,-2.961991744,-2.73881954,-3.023788867,-3.029257102,0.01,4.07,3.099,0,0.052007165,0.052007165
8,-3,500,-3.010058768,-2.659311162,-3.0905098,-2.97965258,0.02,4.58,3.162,0,0.0661981,0.0661981
8,-3,500,-2.987650965,-2.614960776,-2.873652734,-2.930042902,0.01,3.7,1.105,0,0.047894109,0.191576435
8,-5,500,-5.326183202,-4.629915401,-4.920199919,-5.296959662,0.04,3.61,2.23,0.01,0.043649413,0.17459765
8,-5,500,-5.681644402,-4.631402494,-5.368233208,-5.43857973,0,3.82,2.53,0,0.053848994,0.161546981
8,-5,500,-5.824798805,-5.125208643,-5.174400775,-5.832487661,0,4.11,2.97,0,0.02395046,0.19160368
8,-5,500,-4.7600611,-4.001966878,-4.459929446,-4.618042102,0,3.81,2.41,0,0.042224106,0.168896425
8,-5,500,-5.260911218,-4.652099653,-5.431654353,-5.34990179,0.02,3.75,6.56,0,0.023785468,0.023785468
8,-5,500,-5.396417501,-4.597124827,-5.164806209,-5.372890084,0.01,4.06,2.85,0,0.031696518,0.12678607
8,-5,500,-4.671908159,-4.162607166,-4.978566101,-4.606661993,0.02,3.58,7.86,0,0.030984868,0.030984868
8,-5,500,-5.327397581,-4.73604851,-4.871346834,-5.332320727,0.01,3.34,2.76,0,0.025859844,0.181018906
8,-5,500,-5.046300342,-4.133660376,-4.777695438,-4.886042068,0,3.92,0.93,0,0.05572895,0.16718685
8,-5,500,-4.498358612,-3.918931442,-4.35934981,-4.369174256,0,3.26,2.17,0,0.034355051,0.137420204
8,-5,500,-4.972418893,-4.454102879,-4.606148258,-5.189220015,0,3.99,3.09,0,0.028131361,0.168788168
8,-5,500,-5.979834404,-5.279274269,-5.382829075,-5.935781425,0,3.37,2.91,0,0.030039076,0.180234456
8,-5,500,-4.513669058,-3.957892903,-4.321888561,-4.546668662,0.02,3.68,2.83,0,0.035784975,0.143139901
8,-5,500,-6.051490624,-5.132564068,-5.536074671,-6.048182626,0,4.36,3.2,0,0.033095046,0.165475228
8,-5,500,-4.431694194,-3.957592709,-4.196666111,-4.504990139,0,3.95,2.97,0,0.025883133,0.155298799
8,-5,500,-5.527812939,-4.660108753,-4.856931742,-5.518072513,0,4.22,2.87,0,0.034311835,0.205871008
8,-5,500,-5.533903026,-5.024713753,-5.002850973,-5.629086829,0,3.22,3.44,0,0.020497452,0.184477066
8,-5,500,-4.622362642,-3.82951318,-4.344999878,-4.4167821,0,3.56,2.28,0,0.060229841,0.180689524
8,-5,500,-4.64167862,-3.87254664,-4.775941659,-4.517420577,0,3.93,5.35,0,0.051028546,0.051028546
8,-5,500,-5.523169861,-4.538738027,-5.644648543,-5.324606853,0.02,4.16,3.68,0,0.048643381,0.097286761
8,-5,500,-4.94168034,-4.36727291,-4.552772786,-4.967058025,0.02,4.33,3.09,0,0.029213875,0.175283249
8,-5,500,-4.871356282,-4.122897434,-4.995227625,-4.921175143,0,4.52,5.11,0,0.039108563,0.039108563
8,-5,500,-5.208815121,-4.522367915,-5.183656753,-5.151074239,0.01,3.87,2.32,0,0.037001865,0.111005594
8,-5,500,-4.807985548,-4.327558607,-4.350118555,-4.858225705,0,3.89,2.66,0,0.024865652,0.19892522
8,-5,500,-5.336528446,-4.775575499,-4.941820316,-5.452149533,0.01,3.64,2.85,0,0.023662334,0.165636337
8,-5,500,-5.670309185,-4.951339841,-6.015125894,-5.599252147,0,3.36,7.27,0,0.031692101,0.031692101
8,-5,500,-4.770393645,-4.123665809,-4.941158836,-4.743328546,0,3.54,7.31,0,0.033243972,0.033243972
8,-5,500,-5.991387222,-5.027842605,-5.637627325,-5.925444419,0,3.91,2.68,0,0.03506357,0.140254278
8,-5,500,-6.49388831,-5.76860188,-5.87935341,-6.510441144,0,3.76,3.07,0,0.0229883,0.1609181
8,-5,500,-6.20875314,-5.557312539,-5.789101694,-6.100929173,0,3.14,2.63,0,0.031515523,0.157577614
8,-5,500,-4.852317784,-4.208550491,-4.381418502,-4.88861608,0,4.03,2.47,0,0.028705376,0.200937633
8,-5,500,-5.173973507,-4.538706027,-5.260344722,-5.22551548,0.02,3.8,3,0,0.031324684,0.062649369
8,-5,500,-5.973958341,-5.092954453,-5.700481014,-5.920135119,0,3.86,2.25,0,0.031382533,0.125530131
8,-5,500,-5.697062824,-5.353007189,-5.338141954,-5.817913821,0.01,3,2.89,0,0.018795482,0.169159338
8,-5,500,-4.751725192,-4.180650699,-4.460986927,-4.764604433,0.01,3.92,2.73,0,0.032529786,0.162648931
8,-5,500,-4.946330635,-4.140260453,-4.542260376,-4.905606849,0,4.39,2.13,0,0.037866028,0.189330142
8,-5,500,-5.886777948,-5.084891349,-5.297769362,-5.701824514,0.01,3.51,2.56,0,0.038735519,0.193677593
8,-5,500,-4.687022212,-4.051963727,-4.335017523,-4.724137127,0.01,4.47,2.74,0,0.030178103,0.181068618
8,-5,500,-5.552975265,-5.105480615,-5.081162265,-5.676630429,0,2.89,3.12,0,0.017437674,0.174376741
8,-5,500,-4.972146336,-4.453196027,-4.624905857,-4.929788701,0,3.58,2.65,0,0.029055372,0.174332232
8,-5,500,-5.208747776,-4.401893667,-5.248771056,-5.109506532,0,3.77,3.66,0,0.04231647,0.08463294
8,-5,500,-5.640314139,-4.877098423,-5.672502443,-5.626800203,0.02,3.8,3.77,0,0.027201863,0.054403726
8,-5,500,-4.754986329,-4.350147187,-4.365947272,-4.827345002,0,3.67,2.62,0,0.027191453,0.190340168
8,-5,500,-5.165537316,-4.531893571,-4.80098944,-5.117985759,0.02,3.73,2.52,0,0.033949658,0.169748292
8,-5,500,-4.896107813,-4.469272389,-5.557841814,-4.930957626,0,3.05,8.08,0,0.032744288,0.032744288
8,-5,500,-5.257246169,-4.545143172,-5.316622018,-5.286582231,0,4.06,2.8,0,0.031831468,0.063662936
8,-5,500,-4.65583049,-3.990016456,-4.917246235,-4.593509708,0.02,3.94,5.28,0,0.051707702,0.051707702
8,-5,500,-4.637502705,-3.744835393,-4.157376755,-4.396537853,0,3.52,1.64,0,0.077318614,0.231955842
8,-5,500,-6.25849771,-5.350090392,-5.420685927,-6.233590216,0,4.28,3.16,0,0.028614938,0.200304566
8,-5,500,-5.170507568,-4.516542186,-4.865539304,-5.015880529,0.01,3.1,2.27,0,0.043593491,0.174373966
8,-5,500,-7.466260842,-6.110374008,-6.362355234,-7.585359128,0.02,3.36,2.49,0,0.034290003,0.188595017
8,-5,500,-6.05040418,-5.259902872,-5.616719696,-6.124071304,0.01,3.5,2.99,0,0.024278156,0.145668934
8,-5,500,-6.047702526,-5.370287287,-5.655528793,-6.095411602,0.02,3.94,2.86,0,0.02382507,0.142950421
8,-5,500,-5.17502662,-4.412337905,-5.556617284,-5.04453431,0,3.2,5.94,0,0.058334223,0.058334223
8,-5,500,-4.051659621,-3.460814572,-4.1785083,-4.151379279,0,3.75,4.39,0.01,0.041969976,0.041969976
8,-5,500,-5.243885701,-4.517198149,-4.927809381,-5.12573024,0,3.47,2.07,0,0.031843508,0.159217541
8,-5,500,-5.796711526,-5.123969768,-5.239348398,-5.92378752,0,4.48,3.47,0,0.024598049,0.172186345
8,-5,500,-5.549950782,-5.000537339,-5.32336183,-5.59370391,0,3.14,2.98,0,0.026350076,0.13175038
8,-5,500,-5.400862487,-4.816280364,-5.688681649,-5.51645902,0,3.88,6.91,0,0.021505687,0.021505687
8,-5,500,-5.320430338,-4.752390882,-4.645282674,-5.409938191,0,4.11,2.79,0,0.027227182,0.217817452
8,-5,500,-4.68832087,-4.239016676,-4.876594608,-4.843443842,0,3.86,7.66,0,0.02193272,0.02193272
8,-5,500,-5.096539111,-4.594142351,-4.512127525,-5.285825543,0.02,4.05,2.95,0,0.020936514,0.209365142
8,-5,500,-4.62191252,-3.954535583,-4.36903146,-4.357035336,0.01,2.87,2.69,0,0.04461547,0.17846188
8,-5,500,-4.939815579,-4.066276523,-4.694377705,-4.674500765,0,3.36,2.67,0,0.054910231,0.164730694
8,-5,500,-4.293518788,-3.752992563,-3.912813191,-4.257849964,0.01,3.79,2.97,0,0.041954481,0.209772407
8,-5,500,-5.715739384,-5.122229742,-5.247025851,-5.839900484,0.01,3.78,2.86,0,0.021047557,0.168380454
8,-5,500,-5.32908525,-4.724562515,-4.732497569,-5.390723455,0.01,3.85,3.11,0,0.025135705,0.201085641
8,-5,500,-4.97556906,-4.211885816,-5.174670993,-4.896104711,0.02,4.14,6.29,0,0.039326907,0.039326907
8,-5,500,-4.496844112,-3.952614536,-4.250837709,-4.517102702,0,3.88,2.59,0,0.032087053,0.160435263
8,-5,500,-6.267044491,-5.536966872,-5.634036213,-6.525294384,0.01,3.18,3.4,0,0.021273354,0.17018683
8,-5,500,-5.739068677,-5.189463896,-5.266738557,-5.822644463,0,3.41,3.01,0,0.020479412,0.163835295
8,-5,500,-4.847833219,-4.08968623,-4.528652554,-4.757795019,0,4.05,2.67,0,0.041544317,0.166177267
8,-5,500,-5.946657077,-5.242881543,-5.42703897,-6.010133493,0.02,3.78,2.86,0,0.023368665,0.163580652
8,-5,500,-5.683697337,-4.892274981,-5.314140078,-5.730795539,0,4.64,3.11,0,0.028541691,0.142708455
8,-5,500,-5.799078009,-4.992695223,-6.237841177,-5.551371369,0.02,3.14,7.4,0,0.036905962,0.036905962
8,-5,500,-5.470168423,-4.719096827,-5.071770141,-5.421908138,0.02,4.06,2.92,0,0.034857091,0.174285453
8,-5,500,-5.109745752,-4.359021192,-5.185136632,-5.15072651,0.01,4.57,4.02,0,0.034521351,0.034521351
8,-5,500,-5.669091885,-5.051799363,-5.124358121,-5.860872562,0,4.19,3.11,0,0.01949262,0.175433577
8,-5,500,-5.883185427,-5.065357555,-5.423118126,-5.835126993,0,4.07,2.47,0,0.026760519,0.160563114
8,-5,500,-5.86023208,-4.692498673,-5.256782447,-5.618936561,0.02,3.95,2.47,0,0.049545353,0.198181413
8,-5,500,-5.436471596,-4.66096674,-4.857264457,-5.458941134,0,4.32,3.5,0,0.035246233,0.211477395
8,-5,500,-4.868095916,-4.321185133,-5.253999044,-4.802439201,0,3.57,7.02,0,0.034839771,0.034839771
8,-5,500,-5.905317453,-5.26727443,-5.20417081,-5.969060406,0.01,3.38,2.76,0,0.021651477,0.194863296
8,-5,500,-5.192035358,-4.298927213,-4.958480085,-5.194252624,0,3.72,2.72,0,0.049450782,0.148352347
8,-5,500,-5.59817448,-4.976432099,-5.11411676,-5.643900252,0,3.98,2.69,0,0.024354333,0.170480333
8,-5,500,-6.65432412,-5.88359523,-6.116333945,-6.794300596,0,3.41,2.94,0,0.021365544,0.14955881
8,-5,500,-4.782149468,-4.199301601,-4.583716742,-4.781572117,0.01,4.11,2.78,0,0.027075241,0.135376204
8,-5,500,-5.323917621,-4.661890657,-4.926926732,-5.371317605,0,4.06,3.02,0,0.027215179,0.163291073
8,-5,500,-4.253885599,-3.848935607,-4.41958893,-4.313736275,0,4.16,6.59,0,0.027256588,0.027256588
8,-5,500,-4.476340942,-3.878875603,-4.220764846,-4.459257525,0.01,4.16,2.92,0,0.040572927,0.16229171
8,-5,500,-5.301400871,-4.538827289,-4.744158904,-5.29782267,0,3.94,3,0,0.032622449,0.195734694
8,-5,500,-5.707933001,-4.935546736,-5.935752182,-5.780905884,0,4.44,5.31,0,0.028068381,0.028068381
8,-5,500,-5.601877618,-5.104871675,-5.439683461,-5.70348119,0.02,3.75,2.11,0,0.023267714,0.116338571
8,-5,500,-5.861544754,-4.98795279,-5.199834315,-5.854716549,0.02,3.88,2.16,0,0.031557463,0.189344781
8,-5,500,-5.464600698,-4.756892919,-5.076229323,-5.380464558,0,3.42,2.06,0,0.033201842,0.16600921
8,-5,500,-5.184247242,-4.200548141,-4.471968461,-5.119967037,0,4.41,1.54,0,0.047823451,0.239117257
8,-5,500,-4.9362247,-4.075993139,-5.139032446,-4.752152607,0.02,4.11,4.36,0,0.058158683,0.058158683
8,-5,500,-5.117749826,-4.644356889,-4.856020372,-5.226234878,0.02,3.76,2.39,0,0.024127404,0.144764423
8,-5,500,-5.258462053,-4.656299078,-5.439774493,-5.22864092,0,3.54,5.81,0,0.024664397,0.024664397
8,-5,500,-5.173979399,-4.314499339,-5.371400351,-5.028515376,0.02,3.95,4.11,0,0.045553874,0.045553874
8,-5,500,-5.186638634,-4.467592061,-5.103404746,-5.237510719,0,4.57,2.59,0,0.039156596,0.117469788
8,-5,500,-4.81484269,-4.156666118,-4.595899534,-4.784240921,0.02,4.01,1.87,0,0.029263663,0.146318313
8,-5,500,-4.44349953,-3.895063352,-4.148953497,-4.381484862,0,3.33,2.11,0,0.035831795,0.179158974
8,-5,500,-4.648621415,-3.966593989,-4.322902531,-4.614226022,0.01,4.07,1.83,0,0.035297507,0.176487533
8,-5,500,-4.949491027,-4.157226842,-5.179410027,-4.736675435,0,3.48,4.84,0,0.044190002,0.044190002
8,-5,500,-5.617870344,-4.822513857,-5.852383659,-5.607695962,0.02,4,5.62,0,0.031315798,0.031315798
8,-5,500,-5.286909186,-4.428565903,-4.898938616,-5.256538627,0.02,4.37,2.22,0,0.042865143,0.171460571
8,-5,500,-5.536788287,-4.734203935,-5.365407274,-5.27397894,0,3.1,1.7,0,0.060086413,0.18025924
8,-5,500,-4.23818121,-3.751809407,-3.891777392,-4.210720921,0,3.41,2.17,0,0.033907528,0.203445168
8,-5,500,-4.763912684,-4.063850146,-4.468502057,-4.444654543,0,3.02,1.92,0,0.048010346,0.192041383
8,-5,500,-5.003100074,-4.521915239,-4.51438948,-5.005728499,0,3.63,1.95,0,0.029596106,0.207172743
8,-5,500,-5.030076071,-4.621377549,-4.576578707,-5.179069928,0,3.52,2.36,0,0.021275003,0.191475029
8,-5,500,-5.093366058,-4.50635256,-4.667200206,-5.098928597,0.02,3.3,2.18,0,0.025867778,0.181074444
8,-5,500,-4.951911473,-4.347255507,-4.590212453,-4.786917722,0,3.01,1.53,0,0.030399439,0.182396636
8,-5,500,-5.577897179,-5.227850247,-5.372337579,-5.67588869,0,3.01,2.5,0,0.01948421,0.136389471
8,-5,500,-4.941731505,-4.456972749,-4.531527017,-5.081946325,0,4,2.64,0,0.025924112,0.181468787
8,-5,500,-5.595734233,-5.160145683,-5.03222106,-5.801591743,0,3.13,2.58,0,0.018642123,0.186421234
8,-5,500,-4.480327939,-3.451863205,-4.164951963,-4.135343424,0,4.17,1.53,0,0.106801996,0.213603992
8,-5,500,-4.909885863,-4.206365513,-4.959274343,-4.936810875,0,4.5,1.14,0,0.038254225,0.076508451
8,-5,500,-6.653010648,-5.696777191,-6.037432895,-6.660776041,0,3.97,2.2,0,0.026329903,0.15797942
8,-5,500,-4.252196251,-3.528293947,-4.036955656,-4.0154025,0.02,3.59,2.09,0,0.062688724,0.188066172
8,-5,500,-5.030755015,-4.644570138,-4.548492026,-5.150274593,0,3.61,2.22,0,0.02550592,0.20404736
8,-5,500,-5.682561311,-4.876251961,-5.236043925,-5.711697461,0,4.34,2.3,0,0.032088326,0.160441629
8,-5,500,-5.39515251,-4.811514292,-4.883914235,-5.362021009,0,3.5,2.19,0,0.026672826,0.186709785
8,-5,500,-5.07780299,-4.544540351,-4.628880863,-5.032312964,0,3.69,2.12,0,0.027652869,0.193570086
8,-5,500,-5.490605297,-4.726161761,-5.733209401,-5.38179532,0.02,3.47,5.2,0,0.03471816,0.03471816
8,-5,500,-4.891883423,-4.563570537,-4.63196991,-4.864472081,0,2.54,1.8,0,0.025973455,0.181814188
8,-5,500,-4.579848324,-3.424105007,-4.27661724,-4.094482468,0,3.75,2.15,0,0.104141026,0.208282053
8,-5,500,-5.119427548,-4.533863922,-5.474693777,-5.116941757,0.01,3.97,5.6,0,0.02672828,0.02672828
8,-5,500,-5.568328235,-5.010121324,-5.138172118,-5.67365575,0,3.71,2.33,0,0.02765292,0.165917521
8,-5,500,-4.473434773,-3.923142484,-4.190200105,-4.508521841,0,3.8,2.4,0,0.033911336,0.169556681
8,-5,500,-5.280506789,-4.650522279,-4.841108379,-5.303920613,0.02,3.84,2.33,0,0.026191694,0.18334186
8,-5,500,-4.879478616,-4.290078374,-4.301568832,-5.013027456,0.02,4.52,1.89,0,0.024801413,0.223212721
8,-5,500,-5.087373564,-4.546365727,-5.153503234,-5.054726972,0,3.57,2.5,0,0.026471576,0.079414728
8,-5,500,-4.768915653,-4.147880454,-4.636761797,-4.760885049,0,4.23,1.86,0,0.030020546,0.120082183
8,-5,500,-5.520291889,-4.931878768,-5.12936241,-5.37645278,0,2.97,2,0,0.027933283,0.167599697
8,-5,500,-4.909721944,-4.275680542,-4.558051854,-4.936438367,0.01,4.31,2.17,0,0.02836206,0.17017236
8,-5,500,-5.42200781,-4.729873678,-5.162377503,-5.482172814,0,3.78,2.05,0,0.025944025,0.129720124
8,-5,500,-4.96076566,-4.191025816,-4.56553382,-4.823505046,0,3.51,1.81,0,0.037514913,0.187574564
8,-5,500,-4.204553393,-3.653491929,-4.32862715,-4.115698563,0.01,3.46,5.26,0,0.035209282,0.035209282
8,-5,500,-5.235070355,-4.720689569,-4.791733616,-5.271011407,0,3.22,2.41,0,0.022634446,0.181075571
8,-5,500,-5.001728104,-4.266224278,-5.215382065,-4.830278507,0,3.1,5.47,0,0.045043828,0.045043828
8,-5,500,-5.512440784,-4.836162772,-5.31601729,-5.542394909,0,4.04,2.15,0,0.029274731,0.117098923
8,-5,500,-4.812189224,-4.387378729,-4.67003272,-4.825792809,0.02,3.27,2.02,0,0.035735142,0.142940568
8,-5,500,-4.943517646,-4.269192353,-4.95800442,-4.95267727,0,4.17,2.16,0,0.034207354,0.068414707
8,-5,500,-5.725387504,-5.141069427,-5.239061617,-5.794343346,0,3.48,2.13,0,0.020828582,0.166628655
8,-5,500,-4.91603022,-4.177889643,-4.903162546,-4.900750781,0,4.42,1.95,0,0.047073473,0.094146946
8,-5,500,-5.43923105,-4.727681767,-5.275256094,-5.408676246,0,4,2,0,0.028357343,0.113429371
8,-5,500,-5.62536166,-4.832034821,-5.339989914,-5.446453236,0.02,3.5,1.34,0,0.036161929,0.144647714
8,-5,500,-5.518293902,-4.771549719,-4.990635494,-5.483166948,0,3.79,2.33,0,0.030296605,0.181779632
